""	"symbol"	"logFC"	"CI.L"	"CI.R"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"de"
"ILMN_1844593"	"NRG1"	-0.127338295904764	-0.22107955669879	-0.033597035110737	7.19592027721472	-2.6829383659758	0.00807345646727488	0.0532231047364937	-2.95054621693754	"no_sig"
"ILMN_1781039"	"VPS26A"	-0.291386331952383	-0.505920703750998	-0.0768519601537679	7.7455379831227	-2.68259274780675	0.00808143336499541	0.0532388673699789	-2.9514131285213	"no_sig"
"ILMN_1781389"	"PGLYRP4"	-0.121860322476191	-0.21158170283445	-0.0321389421179324	7.25849156293252	-2.68255619908534	0.00808227732899317	0.0532388673699789	-2.95150479747279	"no_sig"
"ILMN_1751195"	"ABHD17AP1"	-0.33947492757143	-0.589431165155818	-0.0895186899870429	8.04830630428221	-2.68241629123883	0.00808550874403927	0.0532460331924537	-2.95185569405777	"no_sig"
"ILMN_1785635"	"BRD3"	-0.36323556452381	-0.630724331654353	-0.095746797393268	8.66354260118405	-2.68204010365279	0.00809420324169031	0.0532891620788729	-2.95279911060232	"no_sig"
"ILMN_1708427"	"KPNA3"	-0.269659700666669	-0.468291702829652	-0.0710276985036855	7.8768697575092	-2.68132390762361	0.00811077941761237	0.0533700028433089	-2.95459487932301	"no_sig"
"ILMN_1656463"	"HIKESHI"	-0.155413445952381	-0.269968641781213	-0.0408582501235494	7.34856706748466	-2.6795153582043	0.00815277445629466	0.0536037367639914	-2.95912763870466	"no_sig"
"ILMN_1711048"	"ZBTB17"	-0.223420619666671	-0.388112279858988	-0.0587289594743538	7.66785376204295	-2.67937867865731	0.00815595616558196	0.053610466036797	-2.95947008484879	"no_sig"
"ILMN_1755537"	"EIF1AY"	-1.733489968	-3.01141338610992	-0.45556654989008	8.45607087668712	-2.6791618879651	0.00816100505166661	0.0536294617680949	-2.9600132142247	"down"
"ILMN_1676280"	"NSUN3"	0.454111825761905	0.119252266291016	0.788971385232794	7.78096027904294	2.67844395119992	0.00817774540609883	0.0537252567806123	-2.96181158755766	"no_sig"
"ILMN_1734543"	"PTPRE"	-0.475998197190476	-0.82702068091529	-0.124975713465662	9.79731177132515	-2.67826055826623	0.00818202660776724	0.0537391699991904	-2.96227090158596	"no_sig"
"ILMN_1783142"	"RPS4Y1"	-1.63233859195238	-2.83654660056754	-0.428130583337226	8.53221277226994	-2.67726394815462	0.00820532731386905	0.0538595522345411	-2.96476644572896	"down"
"ILMN_1743275"	"SH3RF3"	-0.201606659714287	-0.350339460920558	-0.0528738585080158	7.52355041385276	-2.67719847743854	0.00820686011303293	0.0538595522345411	-2.96493035691918	"no_sig"
"ILMN_1750967"	"ZKSCAN3"	-0.0878207796666697	-0.152614707460912	-0.0230268518724273	7.18372378613497	-2.67698189191026	0.00821193265278409	0.0538786072623235	-2.96547257014799	"no_sig"
"ILMN_1694327"	"SNORA70I"	-0.107173124809524	-0.186248618560548	-0.0280976310585004	7.22500677346012	-2.6768647806131	0.00821467663668976	0.0538823785728475	-2.96576573696417	"no_sig"
"ILMN_1724213"	"PAGE2"	0.152155512714285	0.0398617363776094	0.26444928905096	7.17571817584049	2.67617468018168	0.00823086290791538	0.0539600513678063	-2.96749304052894	"no_sig"
"ILMN_1705991"	"GUSBP1"	-0.249986830333333	-0.434517052076656	-0.0654566085900106	7.8243140501411	-2.6756671026753	0.00824278649530243	0.0540239621486312	-2.96876323499657	"no_sig"
"ILMN_2393765"	"IGLL1"	1.60595475833333	0.420286964714593	2.79162255195207	11.3728910107975	2.67517831817804	0.00825428335773028	0.0540565248104456	-2.96998619319271	"up"
"ILMN_1725105"	"EEF1E1"	0.284270785904763	0.0743767997920142	0.494164772017512	7.56375670874233	2.67494395668609	0.00825980098804078	0.054078401829977	-2.97057250274735	"no_sig"
"ILMN_2044453"	"LPAR5"	0.480510257380951	0.125689961854497	0.835330552907405	8.01735473993865	2.67470975898082	0.00826531809008102	0.0540871216277656	-2.97115835580604	"no_sig"
"ILMN_1672605"	"MTURN"	1.01551428238095	0.265632169136167	1.76539639562574	9.99537424646012	2.67470256269166	0.00826548766904179	0.0540871216277656	-2.97117635681378	"up"
"ILMN_1719165"	"BRMS1"	-0.218182177952382	-0.379318184222148	-0.0570461716826167	7.65716798468098	-2.67429387582961	0.0082751234431169	0.05412344699352	-2.97219858565354	"no_sig"
"ILMN_1776121"	"CRACDL"	0.212161086809521	0.0554712115766192	0.368850962042422	7.46726299354601	2.67428229632333	0.00827539660553096	0.05412344699352	-2.97222754684388	"no_sig"
"ILMN_2402766"	"AFTPH"	-0.331912676428571	-0.577071513770071	-0.0867538390870704	8.74294596068098	-2.67398359734883	0.00828244577767832	0.0541552916866358	-2.97297457529625	"no_sig"
"ILMN_1685779"	"FOXR1"	0.0845568520476183	0.0220819527880508	0.147031751307186	7.1132781988589	2.67316455821548	0.0083018025948233	0.0542571250083268	-2.97502255365977	"no_sig"
"ILMN_1790717"	"AC159540.2"	0.0898956119047645	0.0234755501649502	0.156315673644579	7.13521944233129	2.67313979080043	0.00830238857313406	0.0542571250083268	-2.97508447480047	"no_sig"
"ILMN_1736623"	"NCKIPSD"	0.206669012761902	0.053958781848099	0.359379243675704	7.33287190804294	2.67294291423772	0.00830704785254616	0.0542732952807067	-2.97557666830708	"no_sig"
"ILMN_2124833"	"TRAT1"	-0.0694329170952388	-0.120748714530069	-0.0181171196604083	7.10706419155215	-2.67237119684611	0.00832059150155918	0.0543474869573311	-2.97700578065725	"no_sig"
"ILMN_1670165"	"ZNF736"	0.120204562190475	0.0313590784761356	0.209050045904814	7.16550292558282	2.67219438712126	0.0083247840554703	0.0543605772707367	-2.97744769256143	"no_sig"
"ILMN_1905053"	"FAM204A"	0.113133226142853	0.0295005340925469	0.19676591819316	7.15158022838037	2.67175448997427	0.00833522327965435	0.0544001435277493	-2.97854704016316	"no_sig"
"ILMN_1756355"	"NDUFS3"	0.409169742142852	0.106663849514946	0.711675634770759	9.12193039731288	2.67148121175976	0.00834171441230617	0.0544282075129197	-2.97922990709847	"no_sig"
"ILMN_1729915"	"PILRA"	-0.528342632952386	-0.919043835564911	-0.137641430339861	8.788558837	-2.67087375600364	0.00835615956373219	0.0544938313371246	-2.98074758807019	"down"
"ILMN_1811029"	"TLK1"	0.322436854904764	0.0839195711706775	0.56095413863885	7.92107807640491	2.66997548657002	0.00837756159440469	0.054590406612018	-2.98299126798995	"no_sig"
"ILMN_1655765"	"MRPS21"	0.435860543142855	0.113397535562376	0.758323550723334	8.67130557158896	2.66962406188676	0.00838594804658882	0.0546307237024039	-2.98386886255502	"no_sig"
"ILMN_1715991"	"CAVIN2"	1.00288173119047	0.260807889413049	1.7449555729679	9.15979121532515	2.6692241767657	0.00839550018612947	0.0546786115950331	-2.98486734679615	"up"
"ILMN_1775380"	"SMOX"	1.31142466314285	0.340703909318548	2.28214541696716	9.512656797	2.66828051426147	0.00841808060782342	0.0548034290459488	-2.98722306343975	"up"
"ILMN_2372124"	"HNF4A"	0.0712157203809509	0.0184954998775974	0.123935940884304	7.07768037713497	2.66797101051798	0.00842549849860395	0.0548250090860992	-2.98799552933592	"no_sig"
"ILMN_1877984"	"AC099541.1"	-0.0710475103809536	-0.123644282625321	-0.0184507381365866	7.10827085871779	-2.66791644218858	0.00842680695212265	0.0548250090860992	-2.98813171364122	"no_sig"
"ILMN_1682774"	"TEX30"	0.683174359476189	0.177322963504184	1.18902575544819	9.87721131910429	2.66741788070583	0.00843877008611619	0.054888465289114	-2.98937583884808	"up"
"ILMN_2371147"	"BCL7C"	-0.241838545904761	-0.420914206345709	-0.0627628854638131	8.10464624102454	-2.6672972303405	0.00844166743149737	0.0548929369105745	-2.98967688152254	"no_sig"
"ILMN_1799996"	"DHH"	0.0993980451904743	0.0257929882351956	0.173003102145753	7.10977135114724	2.66718194721557	0.00844443672486838	0.0548965737361242	-2.98996452044632	"no_sig"
"ILMN_1689329"	"SCD"	0.328723476095238	0.0852691471785504	0.572177805011926	7.5233864667362	2.66683208862957	0.0084528459349802	0.0549368636904522	-2.99083737108328	"no_sig"
"ILMN_1711703"	"C16orf70"	-0.15289921995238	-0.266142762747571	-0.0396556771571883	7.44410926431288	-2.66670069869307	0.00845600597913546	0.0549369701088863	-2.99116514454065	"no_sig"
"ILMN_1794612"	"UBA7"	0.418661617095237	0.108577167615117	0.728746066575357	8.71432091414724	2.66664750758604	0.00845728557553869	0.0549369701088863	-2.99129783417832	"no_sig"
"ILMN_1808602"	"LINC01547"	0.137588750999998	0.0356437336683198	0.239533768331677	7.1663480536135	2.66562698857477	0.00848186965194648	0.0550822593867583	-2.99384313649259	"no_sig"
"ILMN_2403458"	"SMARCB1"	-0.19493856890476	-0.339387054485974	-0.0504900833235465	7.41124377804908	-2.66542970302796	0.00848662965122492	0.0550987664758043	-2.99433508893137	"no_sig"
"ILMN_1805247"	"SYNRG"	-0.0839823993333377	-0.146216578878516	-0.0217482197881595	7.15660484001227	-2.66527338309105	0.00849040296650483	0.0551088606448863	-2.99472486570667	"no_sig"
"ILMN_1801913"	"PPIH"	0.262997627238092	0.0680566065900033	0.457938647886181	7.65335193588344	2.66459401069276	0.00850681953763884	0.0551865754282969	-2.99641860831762	"no_sig"
"ILMN_2218450"	"LSM1"	0.467197464523807	0.120803919238991	0.813591009808623	9.9305832521043	2.66387068786185	0.00852432962845092	0.0552730640064684	-2.99822149103948	"no_sig"
"ILMN_1713380"	"EIF2B2"	0.23245261947619	0.0600895377986796	0.4048157011537	8.10701611004908	2.66362232929327	0.00853034935402597	0.0552958971696255	-2.99884042204931	"no_sig"
"ILMN_2375651"	"SCNM1"	0.260995274476191	0.0674377672438299	0.454552781708551	8.18652948717178	2.66320793711789	0.0085404019516548	0.0553466173960619	-2.99987300602274	"no_sig"
"ILMN_1774334"	"ARL10"	0.528213818333333	0.13638509721108	0.920042539455585	9.94801365101227	2.66253879409978	0.00855665703662002	0.0554230406231137	-3.00154006986718	"up"
"ILMN_1679324"	"EIF1B"	0.74180285338095	0.191449851005663	1.29215585575624	10.4508869312515	2.66213216085669	0.00856654876592182	0.055472646336157	-3.00255294560394	"up"
"ILMN_1672591"	"SCN9A"	-0.125624384190476	-0.218838017974601	-0.0324107504063508	7.23033799422699	-2.66180943373943	0.00857440674555151	0.0555090600884805	-3.00335672061575	"no_sig"
"ILMN_1805098"	"PDE1B"	-0.106084914428571	-0.184808162368326	-0.0273616664888164	7.19188018813497	-2.66154050086682	0.00858095987463805	0.0555370097149581	-3.00402644933349	"no_sig"
"ILMN_1784459"	"MMP3"	0.0773539544285686	0.0199471145864836	0.134760794270654	7.1251034882638	2.66134595113496	0.00858570331535213	0.055553235309546	-3.00451090181751	"no_sig"
"ILMN_2124361"	"LEAP2"	0.112246558857142	0.0289029360128684	0.195590181701415	7.18548733764417	2.66000904607506	0.00861836329971596	0.0557065168787261	-3.0078390845248	"no_sig"
"ILMN_2359029"	"AKIP1"	0.151900495809524	0.039103200234274	0.264697791384773	7.31311698926994	2.65976310205142	0.00862438379549481	0.0557169516122181	-3.00845118828278	"no_sig"
"ILMN_1717973"	"TRAPPC10"	0.235520680619045	0.0606290300840142	0.410412331154075	7.36334585118405	2.65975983785058	0.0086244637258043	0.0557169516122181	-3.00845931185582	"no_sig"
"ILMN_2357361"	"THYN1"	-0.245064917190476	-0.427053002937506	-0.063076831443445	7.99433057877301	-2.65962642378699	0.00862773120081843	0.0557235681300909	-3.00879132987483	"no_sig"
"ILMN_2061732"	"YRDC"	0.182433241857142	0.0469420372172146	0.317924446497069	7.61212776043558	2.65934892935079	0.00863453096010774	0.0557529890951589	-3.00948186174202	"no_sig"
"ILMN_2412549"	"GAR1"	0.403082098285715	0.103581690302161	0.702582506269269	8.17817988131288	2.65814424865164	0.00866410670956077	0.0559294206511147	-3.01247889120096	"no_sig"
"ILMN_2262957"	"WIPF1"	-0.13868440909524	-0.241740295537278	-0.0356285226532018	7.24742660639264	-2.6578917541026	0.00867031720098187	0.0559404361746466	-3.01310689534317	"no_sig"
"ILMN_1707199"	"WDR20"	0.256762958904758	0.0659228865311741	0.447603031278343	7.95418282668712	2.65732853950677	0.00868418480370803	0.0559884838494878	-3.01450752596493	"no_sig"
"ILMN_2155025"	"ZNF681"	-0.0779969806190488	-0.13597083576096	-0.0200231254771372	7.12462240349693	-2.65722336432197	0.00868677666822553	0.0559884838494878	-3.01476905094895	"no_sig"
"ILMN_2155516"	"QTRT2"	0.170498552714285	0.0437698148731384	0.297227290555432	7.36985090466871	2.65722322659879	0.00868678006263792	0.0559884838494878	-3.01476939340047	"no_sig"
"ILMN_2400219"	"SRI"	-0.173669633428571	-0.302817670441971	-0.044521596415171	7.35652304865644	-2.65594165745023	0.00871841828852846	0.0561402194287903	-3.01795534038095	"no_sig"
"ILMN_1715332"	"TTC21A"	-0.0934640795238124	-0.162968096759699	-0.023960062287926	7.16485659770552	-2.65593400180735	0.00871860759608743	0.0561402194287903	-3.01797436789403	"no_sig"
"ILMN_2368773"	"FAM3C"	0.0868454206666636	0.0222625880710465	0.151428253262281	7.11802488161963	2.65590347145678	0.00871936258278071	0.0561402194287903	-3.01805024824078	"no_sig"
"ILMN_1689177"	"PLPP4"	0.105729670666666	0.027089314067414	0.184370027265919	7.06662816941718	2.6554238885643	0.00873122995651167	0.0562020606685022	-3.01924210249504	"no_sig"
"ILMN_1682818"	"ARPC4-TTLL3"	-0.339280991333333	-0.591657707363598	-0.0869042753030682	7.84768242631288	-2.65517222318586	0.00873746329362324	0.0562276135268397	-3.01986746004008	"no_sig"
"ILMN_1780189"	"PSMC5"	0.454870269619045	0.116454726894261	0.793285812343829	9.10904047679755	2.65472600313936	0.00874852529918174	0.0562732431052345	-3.02097612910462	"no_sig"
"ILMN_1668336"	"ABHD17B"	-0.0974156969999989	-0.169891891300482	-0.0249395026995156	7.21897295792638	-2.65470345000747	0.00874908473721481	0.0562732431052345	-3.02103215963499	"no_sig"
"ILMN_1777745"	"FAM133B"	0.177237215571429	0.045362238889269	0.309112192253589	7.43299066509202	2.65445260432601	0.00875530922469679	0.0562987007873333	-3.0216553261374	"no_sig"
"ILMN_1660343"	"AC243922.3"	-0.226355098714288	-0.394798160919797	-0.0579120365087789	7.53434695203681	-2.65411420345887	0.00876371263677005	0.0563381526649503	-3.02249591757678	"no_sig"
"ILMN_1849997"	"AC007614.1"	0.086978685190477	0.0222505535115267	0.151706816869427	7.11825340363804	2.65400794940634	0.00876635271373549	0.0563405437022483	-3.02275983363119	"no_sig"
"ILMN_2374352"	"DBNDD1"	0.186837173714282	0.0477905269424749	0.325883820486089	7.3387488148589	2.65390407794389	0.00876893428429939	0.0563425575845828	-3.02301782244054	"no_sig"
"ILMN_2121316"	"GORAB"	-0.0890913918095251	-0.155421327984975	-0.0227614556340747	7.22451132204908	-2.65282509304163	0.00879579143436086	0.0565005066536136	-3.02569718621306	"no_sig"
"ILMN_1667748"	"ANKRD33"	0.540913037000001	0.138160286703997	0.943665787296005	9.44151011871779	2.65259768768859	0.00880146126700551	0.0565077016987379	-3.02626175834856	"up"
"ILMN_2385191"	"QRICH1"	-0.0918778690952369	-0.160290903457248	-0.0234648347332254	7.1840287396135	-2.65249463040207	0.00880403185013631	0.0565095997822703	-3.02651760089965	"no_sig"
"ILMN_1680432"	"KRTAP4-7"	-0.110188325333335	-0.192260549874156	-0.0281161007925148	7.20368703598159	-2.65168437924608	0.00882426574464605	0.0566102172254669	-3.02852875573301	"no_sig"
"ILMN_1733667"	"DHX35"	0.105768249238094	0.0269766366930006	0.184559861783187	7.23637729479141	2.65129333114493	0.00883404614080712	0.0566583284631161	-3.02949919032635	"no_sig"
"ILMN_1782753"	"AC025171.2"	-0.200285775476194	-0.349598492016387	-0.0509730589360005	7.44263970778528	-2.64932819861266	0.00888334368938061	0.0569010462207876	-3.03437393428524	"no_sig"
"ILMN_1873620"	"TSPAN14"	-0.316523892523812	-0.552524195204833	-0.0805235898427921	7.90419186262577	-2.64896603966671	0.00889245587598406	0.0569447290434246	-3.03527195247029	"no_sig"
"ILMN_2096747"	"SNORD100"	-0.106504394714289	-0.18593537414265	-0.027073415285928	7.26151490942331	-2.64825660110602	0.00891033030399458	0.0570444857606251	-3.03703076896971	"no_sig"
"ILMN_1661647"	"AC108010.1"	-0.44688236157143	-0.780225769003307	-0.113538954139553	7.99539301880982	-2.64779157276616	0.00892206434444585	0.0570901798856349	-3.03818341848058	"no_sig"
"ILMN_1765044"	"CUTC"	-0.351231711380952	-0.613271794394284	-0.0891916283676195	8.15012378633742	-2.64733221226271	0.00893366904571592	0.0571497139056357	-3.03932183793314	"no_sig"
"ILMN_1797342"	"FNBP1"	-0.369211061428572	-0.644680707123628	-0.0937414157335163	10.6735988515828	-2.64717959204412	0.00893752766017057	0.0571596774146851	-3.03970003217487	"no_sig"
"ILMN_1904135"	"AL353763.2"	-0.176639488714286	-0.308436246190343	-0.0448427312382281	7.27913004931902	-2.64707060860089	0.00894028394915676	0.0571625877212494	-3.03997008192442	"no_sig"
"ILMN_1708991"	"CCNY"	-0.337632497142858	-0.58959499503576	-0.0856699992499556	8.52151338892025	-2.64661511390189	0.0089518121154185	0.0572215679225413	-3.04109864104005	"no_sig"
"ILMN_1702585"	"SETSIP"	0.0881007286666646	0.0223503499213276	0.153851107412002	7.18041464450307	2.64645000610053	0.00895599415550388	0.057233572118013	-3.04150767757775	"no_sig"
"ILMN_1795762"	"PLEK"	0.439759300952378	0.111507475212163	0.768011126692593	11.435862558773	2.64600302230838	0.00896732471489813	0.0572765096215144	-3.0426149141941	"no_sig"
"ILMN_2047206"	"TMX3"	-0.252465043761907	-0.441020101542848	-0.0639099859809655	7.51277175566258	-2.64451186928857	0.00900521737115731	0.0574847777644815	-3.04630745809527	"no_sig"
"ILMN_1698139"	"TCEA1P2"	-0.0782906895714293	-0.13676764520406	-0.0198137339387985	7.12714372236196	-2.64428228893761	0.00901106419112104	0.0574847777644815	-3.04687579937361	"no_sig"
"ILMN_1653470"	"KLC2"	0.0961691082380929	0.0243361091724321	0.168002107303754	7.09285111807362	2.64419842806221	0.00901320076465808	0.0574847777644815	-3.04708339126106	"no_sig"
"ILMN_1713178"	"DENND6A"	-0.373866013190478	-0.653135343397955	-0.0945966829830003	8.2811794222638	-2.64408368257757	0.00901612494369064	0.0574847777644815	-3.04736742615739	"no_sig"
"ILMN_1812940"	"TRMT1"	0.278137638571426	0.0703751881871834	0.485900088955669	8.0949741813865	2.64408344475536	0.00901613100525039	0.0574847777644815	-3.04736801483822	"no_sig"
"ILMN_1800420"	"RNF214"	-0.104287783523812	-0.182195312434428	-0.0263802546131969	7.27831614380982	-2.64384786195395	0.00902213729183939	0.0575083116061818	-3.04795112871287	"no_sig"
"ILMN_2070300"	"LSM2"	0.486415500476186	0.123013823759239	0.849817177193133	9.6987227575092	2.6436437586646	0.00902734391020777	0.057526737488343	-3.04845628623893	"no_sig"
"ILMN_1690982"	"DDT"	0.370560688714287	0.0936685070040871	0.647452870424486	9.82183878279141	2.64320656477274	0.00903850572044126	0.0575830936383075	-3.04953822533962	"no_sig"
"ILMN_2289301"	"TCERG1"	0.0782734552857125	0.0197767980394803	0.136770112531945	7.08372836610429	2.64280980231123	0.00904864605866639	0.0576329148967367	-3.05051996594699	"no_sig"
"ILMN_2219134"	"AL355472.1"	0.707838512857139	0.178759576323587	1.23691744939069	11.8646683198037	2.64238544953651	0.00905950288933949	0.05765762336145	-3.05156982651774	"up"
"ILMN_1715392"	"PRPF3"	-0.310609454142859	-0.542783940811376	-0.0784349674743413	8.04639474019018	-2.64230306788927	0.00906161193853383	0.05765762336145	-3.05177362316267	"no_sig"
"ILMN_1692785"	"KLHL21"	0.256965932571426	0.0648883657211303	0.449043499421723	7.75523955106135	2.64229533039918	0.009061810048434	0.05765762336145	-3.05179276395459	"no_sig"
"ILMN_1664167"	"RPF2"	0.249725591523809	0.062979273974508	0.43647190907311	7.65894174284049	2.64115236837001	0.009091117244855	0.0578031644754322	-3.0546196300854	"no_sig"
"ILMN_2064694"	"STIM1"	-0.253693172047623	-0.443408003203721	-0.0639783408915242	8.18903699244785	-2.64113103005076	0.0090916652015102	0.0578031644754322	-3.05467239512275	"no_sig"
"ILMN_1763694"	"RSPRY1"	-0.332135018761907	-0.580558761067713	-0.0837112764561001	9.43314827295092	-2.64060852372496	0.00910509217668651	0.0578737179296041	-3.05596431851562	"no_sig"
"ILMN_2313079"	"NLRP1"	-0.185900824476191	-0.32498550816259	-0.0468161407897927	7.31064754027607	-2.63988167525108	0.00912379990313031	0.0579777921703139	-3.05776110003333	"no_sig"
"ILMN_2375879"	"VEGFA"	0.13249095290476	0.0333516174313417	0.231630288378179	7.31283381233742	2.63950611670533	0.00913347964708458	0.057989550804243	-3.0586893100066	"no_sig"
"ILMN_1702420"	"PCDHA9"	-0.0990441866666663	-0.17315772393613	-0.0249306493972026	7.18485147968098	-2.63945280513391	0.00913485446325194	0.057989550804243	-3.05882106219751	"no_sig"
"ILMN_2159694"	"HLA-DRB4"	0.679316838428573	0.170972381261862	1.18766129559528	7.62015876007362	2.63934850922938	0.00913754461929471	0.057989550804243	-3.05907880810321	"up"
"ILMN_1723433"	"FAM72B"	-0.296323844238097	-0.518077982492922	-0.0745697059832723	7.47216476542945	-2.63923048311608	0.00914058978647104	0.057989550804243	-3.05937047418103	"no_sig"
"ILMN_1687922"	"RP9"	0.214521385238094	0.0539793395422113	0.375063430933977	7.50582760241718	2.63915108158927	0.00914263892324648	0.057989550804243	-3.05956668449597	"no_sig"
"ILMN_1804798"	"BEX4"	0.311863694761904	0.0784642884036393	0.545263101120168	8.02370752147853	2.63904943381453	0.00914526277914341	0.057989550804243	-3.05981785998254	"no_sig"
"ILMN_1744912"	"CTTN"	0.555713335666667	0.139779346264726	0.971647325068608	7.92316031310429	2.63881448816917	0.0091513300786084	0.057989550804243	-3.06039838572513	"up"
"ILMN_2175265"	"TMEM11"	0.224405379428571	0.0563868706420892	0.392423888215053	7.64356132811043	2.63790159404413	0.00917493934359109	0.0581095087442128	-3.06265360213657	"no_sig"
"ILMN_1700880"	"AC244636.2"	-0.156810556333335	-0.274250109087088	-0.0393710035795818	7.23019171346626	-2.63720177632364	0.00919307517342529	0.0582095302849564	-3.06438195135866	"no_sig"
"ILMN_1790689"	"CRISPLD2"	-0.791935647857144	-1.38513873877067	-0.198732556943618	10.6327167463006	-2.63674991031563	0.00920480246986346	0.0582540874780658	-3.06549770836381	"down"
"ILMN_2191331"	"RPS4Y2"	-0.421238626714289	-0.736801897136999	-0.105675356291579	7.6475410256319	-2.63647824778545	0.00921185942412392	0.058283899158237	-3.06616841911194	"no_sig"
"ILMN_1715372"	"CAMKK1"	-0.0897711347142867	-0.157024127447703	-0.02251814198087	7.15993168896319	-2.63637723164011	0.00921448475486285	0.0582856636900415	-3.06641780293594	"no_sig"
"ILMN_1719599"	"SYTL4"	0.346337522761901	0.0868306058675519	0.605844439656249	7.48693916108589	2.63592507136573	0.00922624431075533	0.058341110733611	-3.06753396760403	"no_sig"
"ILMN_2362122"	"AP3M1"	-0.227010885714287	-0.39711188301712	-0.0569098884114537	7.97028775015337	-2.63585961337422	0.0092279478289999	0.058341110733611	-3.06769553718293	"no_sig"
"ILMN_1694533"	"RMND1"	-0.0784411657619071	-0.137220397069837	-0.0196619344539776	7.15008969395092	-2.63574013516853	0.00923105793253138	0.0583459234208854	-3.06799043509129	"no_sig"
"ILMN_1656910"	"TRIM6"	0.18981472638095	0.0475493880781109	0.332080064683789	7.2907255705092	2.63519801640543	0.00924518153989343	0.0584203280211022	-3.0693283473919	"no_sig"
"ILMN_1694233"	"ACYP1"	0.257276103714284	0.0644205888440736	0.450131618584495	7.54813367161963	2.63481325886877	0.00925521728495036	0.058468870131782	-3.0702777503345	"no_sig"
"ILMN_1697557"	"TPT1-AS1"	-0.0909425190476192	-0.159145551694201	-0.0227394864010373	7.16329647717791	-2.63357533639511	0.00928757300052025	0.0586555407324114	-3.07333150893509	"no_sig"
"ILMN_1675617"	"NT5M"	0.572621640761902	0.14315689145063	1.00208639007317	7.82233722079755	2.63343550839871	0.00929123409722297	0.0586555407324114	-3.07367636003661	"up"
"ILMN_1777998"	"ARHGAP25"	-0.381768953142858	-0.668097237328352	-0.0954406689573642	10.052718431816	-2.63341199201862	0.00929184995096774	0.0586555407324114	-3.07373435571706	"no_sig"
"ILMN_1736021"	"PRPF4B"	-0.190564836857145	-0.333511133120632	-0.047618540593657	7.38815076509202	-2.6330088130976	0.00930241423758469	0.0587073093652448	-3.07472859484056	"no_sig"
"ILMN_2203544"	"OR2A20P"	-0.0884569713333336	-0.154812510614443	-0.0221014320522241	7.15324313802454	-2.63291800901189	0.00930479502176944	0.0587074189333891	-3.07495249850446	"no_sig"
"ILMN_2325506"	"BCAS4"	0.370484329380953	0.0924096186978873	0.648559040064019	7.65381681113497	2.63142381994586	0.00934404992864905	0.058895255069181	-3.07863583936332	"no_sig"
"ILMN_1705515"	"UPF3A"	0.185020764571425	0.0461340403715761	0.323907488771275	7.38614223634356	2.63112928985977	0.00935180531379668	0.0589142389030458	-3.07936166309705	"no_sig"
"ILMN_1749073"	"TCEAL5"	0.0890679813809507	0.0222048034142132	0.155931159347688	7.09799136707362	2.63097697753265	0.00935581818204292	0.058920665029713	-3.07973698409039	"no_sig"
"ILMN_2131022"	"LINC01002"	-0.185560748619049	-0.32486439669195	-0.0462571005461478	7.33911361574233	-2.63091052732781	0.00935756938575756	0.058920665029713	-3.079900721392	"no_sig"
"ILMN_1776412"	"KRTAP10-11"	-0.113826638285714	-0.199281945905833	-0.0283713306655956	7.23583334647853	-2.63079689431353	0.00936056471154292	0.0589245888075839	-3.08018071121758	"no_sig"
"ILMN_1747716"	"ALDOB"	-0.120687552904761	-0.211309203685732	-0.0300659021237906	7.23526117118405	-2.63034651466849	0.00937244505385219	0.0589844274481096	-3.08129033034662	"no_sig"
"ILMN_1784879"	"LINC01931"	-0.13548642109524	-0.23726561761512	-0.0337072245753599	7.24478249755215	-2.62917325303371	0.00940345773216477	0.0591496303031079	-3.08418012878859	"no_sig"
"ILMN_1783798"	"GAS8"	-0.0857765104285741	-0.150221267446281	-0.0213317534108674	7.16906246525767	-2.6288344432747	0.00941243062768623	0.0591910827320825	-3.0850144138653	"no_sig"
"ILMN_1704056"	"AL355075.4"	0.376607735809523	0.0935775698295213	0.659637901789526	7.60807817553988	2.62808231082966	0.00943237734876892	0.0592865013520799	-3.08686611344079	"no_sig"
"ILMN_1682037"	"FBXL8"	-0.0924349059047636	-0.161927425156636	-0.0229423866528907	7.1590944272638	-2.62712296015172	0.00945787477661049	0.0594166943477502	-3.08922726759402	"no_sig"
"ILMN_1746952"	"SLC25A48"	-0.0811937421904787	-0.142275940097704	-0.0201115442832539	7.12275522328221	-2.62536901414578	0.00950465129112343	0.059638886063467	-3.09354204273705	"no_sig"
"ILMN_1695317"	"RCBTB1"	-0.0709959439047632	-0.124415789986154	-0.0175760978233723	7.16440348244785	-2.6249035961719	0.00951709857889002	0.0596830923250765	-3.09468654675738	"no_sig"
"ILMN_2216815"	"MAP7"	-0.142727193285715	-0.250128045744338	-0.0353263408270921	7.30781254155215	-2.6247107483103	0.00952226046262345	0.0596853267452855	-3.09516072237611	"no_sig"
"ILMN_1762312"	"FOXRED1"	0.241169112095236	0.0596339481243149	0.422704276066156	7.5210047499816	2.62387641150751	0.00954462188310705	0.0598103954531733	-3.09721182835126	"no_sig"
"ILMN_1668270"	"ZDHHC18"	-0.500292596428578	-0.876953760613625	-0.12363143224353	9.18001936107362	-2.62334666243456	0.00955884444011094	0.0598542212988041	-3.09851383649957	"down"
